LSOA11CD,total_length_meters_2011,length_meters_2020
E01028941,129.6,1482.5
E01028942,481.2,525.0
E01028944,1094.1,1397.7
E01028945,661.3,839.0
E01028946,3101.9,3574.9
E01028948,1029.8,2173.0
E01028950,899.4,1550.9
E01028953,846.8,817.5
E01028954,7357.7,9583.7
E01028958,1158.6,3358.7
E01028959,10168.5,10392.2
E01028960,3005.0,10983.8
E01028961,2848.3,7397.4
E01028962,8.0,428.6
E01028963,225.7,2524.9
E01028964,130.0,2342.1
E01028965,33.2,37.6
E01028967,610.5,425.8
E01028968,117.4,245.6
E01028970,3867.7,5738.4
E01028971,103.6,2754.9
E01028972,1162.3,1376.9
E01028973,341.5,356.1
E01028974,246.2,542.3
E01028976,2689.7,4728.1
E01028977,990.9,8954.1
E01028978,726.3,716.2
E01028980,4899.0,9647.2
E01028981,1229.6,1538.8
E01028983,2033.3,3294.5
E01028984,824.3,1981.4
E01028985,671.5,2015.0
E01028986,11.6,2221.9
E01028987,1266.2,2123.5
E01028988,861.0,1762.9
E01028989,2150.1,2386.7
E01028990,7303.9,12777.3
E01028991,8349.0,13801.2
E01028997,1298.3,6205.3
E01028998,1182.0,18596.2
E01029003,3168.2,22285.3
E01029004,2679.8,2712.8
E01029005,1049.1,9699.0
E01029015,1212.3,9594.4
E01029018,110.8,2352.5
E01029029,51.9,928.8
E01029035,808.5,1173.4
E01029042,20.3,18.5
E01029047,695.0,2153.7
E01029053,4130.0,16800.5
E01029055,2281.8,379.7
E01029056,3496.7,14866.8
E01029057,1660.1,9353.4
E01029058,2438.6,1480.3
E01029060,7478.5,17689.7
E01029061,2082.6,2445.2
E01029068,3462.9,7572.8
E01029078,120.9,173.8
E01029079,79.3,102.6
E01029081,669.5,1012.8
E01029083,101.1,101.5
E01029085,310.7,485.6
E01029086,6462.0,8772.5
E01029090,643.6,2364.3
E01029094,1404.1,2080.9
E01029098,1032.7,1213.9
E01029100,191.8,190.0
E01029101,262.9,336.2
E01029102,347.1,555.0
E01029105,316.0,397.6
E01029110,136.2,1389.0
E01029111,97.8,152.0
E01029112,353.3,614.1
E01029123,431.7,88.8
E01029124,71.5,21566.1
E01029125,3231.4,18351.2
E01029126,837.4,1047.9
E01029127,628.9,791.4
E01029128,19200.6,20071.4
E01029129,921.6,3214.7
E01029130,3212.4,104.5
E01029132,1750.0,921.2
E01029133,1462.9,515.3
E01029134,50.9,253.8
E01029136,65.3,154.9
E01029137,2505.5,4294.6
E01029140,124.1,2455.4
E01029144,1398.6,3692.5
E01029151,660.7,670.6
E01029154,1836.0,6385.5
E01029156,665.0,2450.4
E01029163,175.7,2445.7
E01029168,681.6,2964.2
E01029169,1071.6,1923.7
E01029170,414.7,485.9
E01029175,190.7,191.2
E01029178,2684.2,4762.7
E01029193,1472.1,1424.4
E01029194,2279.6,2770.4
E01029195,358.5,467.5
E01029206,1826.8,2040.5
E01029207,61.7,3818.5
E01029208,2533.2,4041.6
E01029209,59.4,1282.9
E01029211,161.4,3638.3
E01029219,31.3,221.0
E01029221,4431.9,13111.8
E01029230,1385.6,8576.0
E01029234,102.4,1529.7
E01029243,110.0,1670.9
E01029245,189.5,1470.8
E01029257,116.3,5885.3
E01029259,14.4,874.9
E01029264,608.2,615.5
E01029265,71.3,486.8
E01029266,183.1,727.8
E01029268,2164.5,6763.1
E01029269,846.6,5675.0
E01029271,1428.0,1821.5
E01029273,659.4,954.3
E01029274,3001.7,2991.4
E01029281,158.6,1482.0
E01029283,16.1,1103.4
E01029284,859.4,1784.1
E01029285,804.6,2059.0
E01029286,88.1,238.9
E01029292,360.2,2350.9
E01029295,15.2,166.4
E01029296,1806.8,1619.9
E01029297,425.0,763.7
E01029298,209.8,690.6
E01029299,651.8,1239.3
E01029300,2045.6,2692.2
E01029301,1339.5,2006.0
E01029302,712.6,3201.8
E01029303,320.2,269.5
E01029305,14.2,20.7
E01029317,1236.9,6000.4
E01029318,1566.4,7673.0
E01029319,4554.5,6857.5
E01029325,17916.8,72233.1
E01029326,2007.8,14450.8
E01029330,2496.8,5647.4
E01029331,972.9,1098.5
E01029333,1050.1,3698.2
E01029336,26177.4,79814.1
E01029337,3158.3,56598.5
E01029338,21860.3,125880.4
E01029342,11564.7,48084.2
E01029345,1035.8,2283.2
E01029347,56.7,727.6
E01029348,0.3,2948.0
E01029360,90.6,44.3
E01029367,40.9,43.7
E01029370,16669.2,29208.2
E01029373,1269.3,2183.5
E01029388,8054.0,12378.9
E01029389,864.5,1008.1
E01029396,228.0,723.6
E01029403,371.7,245.8
E01029407,50.7,35.5
E01029413,1964.7,2810.5
E01029415,179.5,179.4
E01029416,2910.0,5111.2
E01029422,1623.7,2227.7
E01029426,522.7,521.7
E01029427,1148.6,1127.5
E01029428,1935.3,2006.2
E01029433,638.0,1399.8
E01029435,134.6,104.1
E01029436,182.1,171.6
E01029437,111.9,108.4
E01029440,3116.9,3402.5
E01029441,2375.3,7506.9
E01029442,87.5,248.6
E01029445,30.1,8.6
E01029446,2844.7,6985.7
E01029448,2780.1,3365.4
E01029451,52.2,49.0
E01029454,31.7,31.7
E01029455,765.8,1563.1
E01029456,317.1,349.8
E01029457,452.5,398.3
E01029458,783.3,785.8
E01029460,1476.4,4136.0
E01029463,44.4,885.3
E01029466,615.9,1091.6
E01029467,182.7,2393.7
E01029477,1896.4,9106.0
E01029478,0.9,1223.5
E01029479,972.7,5997.2
E01029481,9.9,2714.1
E01029484,748.7,1481.0
E01029488,12066.2,9984.5
E01029497,6556.0,6209.1
E01029499,130.0,130.0
E01029500,676.9,702.8
E01029501,896.5,918.1
E01029504,1795.4,3277.2
E01029509,631.4,5522.6
E01029512,1139.1,2153.3
E01029515,1436.4,4293.1
E01029516,4571.8,5673.0
E01029517,1984.9,4638.2
E01029524,63.0,490.8
E01029525,526.1,1307.5
E01029526,538.3,521.9
E01029530,2271.6,6522.2
E01029531,785.8,4529.2
E01029533,608.7,490.8
E01029536,1562.2,1860.4
E01029538,26.0,38.8
E01029540,399.0,954.3
E01029541,51.3,51.3
E01029542,1456.0,1463.9
E01029543,255.4,318.2
E01029545,313.7,436.9
E01029546,137.6,53.2
E01029547,50.8,67.5
E01029548,1063.0,296.7
E01029549,676.5,752.9
E01029551,1511.4,2154.0
E01029554,1329.5,1282.0
E01029555,274.4,1425.2
E01029556,9114.7,11300.0
E01029558,124.8,112.3
E01029559,2439.8,3367.0
E01029560,99.3,88.9
E01029564,307.5,304.6
E01029565,975.1,786.3
E01029566,751.1,792.6
E01029567,1447.8,2148.2
E01029568,600.6,623.5
E01029574,168.5,1344.9
E01029576,1312.9,2374.6
E01029582,400.7,416.4
E01029584,10.7,365.7
E01029586,1525.1,1541.1
E01029587,281.7,2504.5
E01029588,816.3,805.5
E01029589,1567.7,364.1
E01029590,545.2,209.1
E01029591,707.1,621.2
E01029593,437.8,2650.0
E01029594,293.6,2093.3
E01029596,1063.4,2117.4
E01029598,411.9,1465.4
E01029599,846.7,1082.4
E01029600,333.7,331.6
E01029601,27.0,650.5
E01029602,1677.6,2119.4
E01029604,350.3,1116.0
E01029605,1280.5,389.4
E01029606,462.5,386.0
E01029607,457.0,493.1
E01029608,1260.8,1264.3
E01029609,9.0,10.1
E01029613,4006.4,7460.3
E01029616,1858.0,7220.2
E01029617,9553.5,7065.0
E01029626,614.2,631.9
E01029630,1991.5,1049.8
E01029632,233.5,227.0
E01029636,2723.6,3464.5
E01029645,6154.5,6253.3
E01029647,664.3,2788.8
E01029650,870.7,2359.6
E01029652,857.8,10131.4
E01029653,814.9,137.4
E01029654,2723.8,6132.0
E01029658,516.4,5817.0
E01029661,13149.4,12008.0
E01029662,443.0,371.2
E01029670,5954.6,12204.9
E01029671,859.1,752.1
E01029672,5664.9,6533.2
E01029673,386.8,392.7
E01029674,958.1,971.9
E01029675,147.6,852.4
E01029676,859.8,864.2
E01029677,602.8,669.3
E01029679,325.9,171.2
E01029680,262.9,564.5
E01029682,2360.7,2354.8
E01029683,2490.0,4365.4
E01029684,57.6,227.2
E01029685,59.5,957.8
E01029686,8.2,1156.8
E01029688,3484.2,10056.5
E01029689,524.6,786.1
E01029690,994.6,2177.2
E01029691,16.9,159.2
E01029696,690.3,10877.8
E01029697,429.3,1826.5
E01029699,16.2,48.8
E01029700,1111.1,1510.9
E01029701,642.3,2297.9
E01029706,3995.9,12982.7
E01029707,1314.5,1318.6
E01029708,4300.8,21176.4
E01029711,2069.6,12238.0
E01029713,111.8,2162.7
E01029720,65.5,592.3
E01029722,449.8,486.9
E01029723,48.3,48.3
E01029724,21.4,639.6
E01029727,205.4,473.0
E01029730,9766.6,15937.3
E01029731,35.9,2460.9
E01029732,959.9,11175.0
E01029733,1704.2,7230.7
E01029734,309.2,375.9
E01029735,404.3,406.3
E01029736,349.2,498.2
E01029740,563.8,566.8
E01029741,437.8,488.8
E01029742,2398.8,11217.3
E01029744,1470.9,1404.7
E01029745,734.0,737.9
E01029748,47.9,148.4
E01029750,986.7,1022.8
E01029754,664.6,788.9
E01029758,627.8,2502.5
E01029759,265.7,1610.2
E01029760,116.8,120.5
E01029761,7240.3,8991.6
E01029762,878.2,5670.8
E01029764,200.3,553.4
E01029766,52.8,44.0
E01029768,1063.5,1710.6
E01029769,1529.4,2234.4
E01029770,446.4,537.5
E01029772,1671.4,1695.1
E01029773,1732.9,1919.1
E01029774,331.6,234.3
E01029778,1005.6,1595.7
E01029794,2020.6,5125.9
E01029795,2134.1,1431.2
E01029797,4504.0,10936.0
E01029801,6863.4,11025.3
E01029802,4391.4,9305.0
E01029804,139.9,139.9
E01029805,720.9,722.2
E01029807,1985.9,2104.2
E01029811,236.0,221.5
E01029812,39.8,91.4
E01029813,1595.7,3236.9
E01029814,309.4,515.8
E01029815,1369.8,1373.5
E01029817,12189.1,16510.1
E01029820,31.1,1129.9
E01029821,1399.5,1751.8
E01029822,679.6,1033.5
E01029823,320.2,422.5
E01029827,78.1,2789.4
E01029830,178.1,223.7
E01029831,574.9,740.4
E01029833,748.0,2039.9
E01029834,127.2,126.0
E01029837,926.1,4270.3
E01029838,588.8,3449.4
E01029846,476.4,474.9
E01029847,264.9,694.0
E01029848,376.9,420.2
E01029850,248.9,249.0
E01029852,0.8,161.4
E01029855,1571.5,1694.9
E01029857,268.1,653.7
E01029858,802.1,1063.0
E01029859,546.2,1580.1
E01029863,79.1,464.1
E01029870,83.8,1057.5
E01029871,4216.0,13494.3
E01029872,587.1,3628.1
E01029873,9301.0,7508.1
E01029874,1045.2,395.9
E01029875,54.9,1415.2
E01029877,480.2,1346.3
E01029878,63.4,1016.2
E01029879,3194.4,3049.0
E01029883,2625.8,5499.3
E01029887,23.1,23.1
E01029893,3098.5,4296.8
E01029894,844.7,1028.4
E01029895,1631.4,1706.9
E01029896,6.8,225.3
E01029897,1366.0,4838.6
E01029900,442.5,1384.1
E01029902,1880.4,2550.5
E01029903,2.8,2686.8
E01029908,3149.5,4013.8
E01029909,778.2,1813.3
E01029910,52.3,47.0
E01029911,2614.2,3409.6
E01029912,29.1,269.2
E01029914,304.4,2074.1
E01029919,2459.3,3751.2
E01029920,184.5,642.9
E01029925,2107.8,3749.7
E01029928,23910.0,36246.8
E01029929,363.6,126.0
E01029930,3893.2,653.7
E01029937,676.5,2200.1
E01029945,102.3,3330.6
E01029947,307.4,1241.5
E01029949,1186.2,1201.4
E01029950,498.9,512.1
E01029951,149.6,11550.4
E01029953,1565.9,2163.5
E01029954,5000.3,8856.7
E01029955,730.3,783.8
E01029956,815.2,1201.8
E01029957,1128.6,3605.3
E01029961,22.5,0
E01029963,437.8,735.8
E01029965,1648.5,2627.4
E01029966,614.4,619.0
E01029969,207.2,513.8
E01029973,350.1,350.2
E01029976,13.1,309.8
E01029977,163.3,405.1
E01029979,627.4,690.1
E01029980,900.1,1266.7
E01029981,257.3,426.1
E01029982,43.3,54.0
E01029984,151.8,2582.3
E01029985,1569.1,4749.2
E01029986,546.2,1081.4
E01029988,1080.1,962.2
E01029991,106.8,624.5
E01029992,297.4,148.5
E01029994,166.0,165.5
E01029998,34.3,34.3
E01030002,282.6,235.5
E01030004,332.3,323.1
E01030005,22.2,88.6
E01030006,104.7,97.0
E01030007,1492.9,1509.9
E01030008,819.9,2261.8
E01030009,373.7,1114.4
E01030010,455.7,513.1
E01030011,440.9,1643.7
E01030013,98.9,171.8
E01030014,41.1,176.4
E01030015,25.8,17.4
E01030017,279.1,280.7
E01030018,159.6,192.0
E01030019,1232.0,1570.5
E01030020,1413.4,1517.5
E01030021,1697.2,2756.9
E01030022,511.0,598.1
E01030023,202.4,254.3
E01030025,5.4,232.5
E01030026,231.7,252.3
E01030027,57.6,473.4
E01030028,510.8,885.1
E01030030,243.2,282.8
E01030031,1.4,1038.0
E01030032,102.6,180.3
E01030037,648.7,647.8
E01030038,377.5,380.2
E01030039,1001.9,2709.2
E01030041,145.6,1037.7
E01030042,204.8,500.1
E01030045,758.3,4715.7
E01030046,2323.7,1901.5
E01030048,4833.3,8327.7
E01030056,2079.4,3545.1
E01030057,4237.3,5108.8
E01030059,6.8,1558.0
E01030066,370.1,1936.4
E01030069,217.8,332.1
E01030072,105.9,486.3
E01030073,9.8,263.8
E01030075,180.4,167.8
E01030076,578.2,724.3
E01030077,525.4,1028.0
E01030078,601.5,2290.0
E01030081,9.3,958.9
E01030083,3050.6,7359.5
E01030084,12.4,11.6
E01030085,522.4,758.8
E01030090,6584.4,9038.1
E01030091,1757.5,2163.7
E01030092,400.4,543.7
E01030093,2417.4,2493.5
E01030094,2654.5,168.6
E01030096,3568.5,3125.5
E01030097,1257.6,3338.4
E01030098,47.5,4666.9
E01030103,4559.6,1562.3
E01030104,4053.7,3721.8
E01030105,496.8,999.7
E01030106,1105.0,1369.2
E01030108,540.0,540.2
E01030110,106.7,1510.5
E01030111,835.8,1115.7
E01030112,346.9,349.1
E01030115,19.4,953.9
E01030116,1905.8,2809.9
E01030118,52.6,84.4
E01030119,5212.4,6089.8
E01030121,476.2,1496.3
E01030123,76.6,76.9
E01030124,665.2,1289.8
E01030127,3561.1,3729.7
E01030128,725.4,1067.8
E01030129,2100.9,2278.9
E01030130,219.4,473.7
E01030131,190.4,194.2
E01030133,884.3,1971.2
E01030134,1681.9,0
E01030135,5042.5,1887.4
E01030137,794.0,1422.0
E01030138,2881.2,8628.1
E01030139,621.4,858.7
E01030140,2633.2,2869.9
E01030141,762.5,766.0
E01030142,983.8,1404.8
E01030143,767.8,991.4
E01030144,190.2,677.6
E01030145,625.8,1896.6
E01030146,1319.9,4376.0
E01030151,530.2,1961.1
E01030153,459.4,443.1
E01030154,3840.9,4410.7
E01030155,11.7,25.1
E01030158,1072.2,1061.7
E01030160,577.9,1128.9
E01030163,13.8,2871.6
E01030164,166.6,163.2
E01030166,121.7,532.7
E01030168,636.1,486.3
E01030170,691.7,238.7
E01030171,1205.8,1336.4
E01030172,2381.5,3529.7
E01030174,840.5,1926.9
E01030179,4550.6,4359.0
E01030180,2407.7,1809.3
E01030181,1455.1,1716.8
E01030183,2340.0,2596.6
E01030184,3135.2,2738.2
E01030185,66.3,68.2
E01030186,208.6,1042.0
E01030190,2153.6,2311.8
E01030191,1768.8,2987.0
E01030192,740.0,899.8
E01030196,1356.5,2600.2
E01030197,2728.8,6221.0
E01030198,4419.0,2776.8
E01030199,5868.2,10501.9
E01030204,1074.2,1153.0
E01030205,1445.0,1023.9
E01030206,68.9,26.3
E01030207,1392.6,651.0
E01030212,1023.3,2530.5
E01030214,1400.1,1405.8
E01030215,1004.6,212.5
E01030216,2836.7,5493.1
E01030217,2651.5,3218.9
E01030218,2362.9,5872.3
E01030219,5476.8,7111.1
E01030221,8145.6,4971.7
E01030222,3054.8,8244.3
E01030224,687.0,298.2
E01030228,190.1,592.5
E01030229,88.4,2454.7
E01030232,592.2,479.3
E01030233,294.9,288.6
E01030234,3.1,957.7
E01030235,29.9,111.6
E01030236,322.6,748.1
E01030237,681.2,3913.7
E01030238,155.6,1610.7
E01030239,139.9,1734.0
E01030240,2537.9,2559.9
E01030241,1515.3,2224.0
E01030242,653.3,1360.0
E01030243,778.7,786.7
E01030244,301.5,1751.7
E01030247,1200.8,1155.9
E01030248,28.0,55.1
E01030249,2.1,105.8
E01030251,535.5,699.0
E01030252,689.8,1024.5
E01030253,2367.8,2471.5
E01030254,533.5,691.2
E01030256,1620.3,1994.2
E01030257,155.3,1045.0
E01030258,2384.4,3914.1
E01030259,2.9,0
E01030260,374.7,772.1
E01030261,702.0,886.9
E01030262,1240.4,1411.4
E01030263,1064.3,2529.1
E01030264,14.4,447.5
E01030266,174.4,613.7
E01030267,939.8,889.8
E01030268,290.6,343.4
E01030270,417.1,601.3
E01030271,971.6,1729.0
E01030272,423.6,544.7
E01030273,1354.7,1853.5
E01030274,2122.0,2898.0
E01030275,572.4,617.2
E01030276,354.1,647.1
E01030280,374.9,1283.3
E01030281,1372.4,2826.1
E01030282,796.0,1642.0
E01030285,2717.9,2240.4
E01030286,3711.3,13444.6
E01030293,497.3,880.4
E01030299,33.2,326.2
E01030302,732.7,1712.7
E01030310,1.6,2890.1
E01030342,951.9,12873.1
E01030355,17.9,27.0
E01030359,10.9,755.4
E01030379,124.0,124.8
E01030380,2502.3,4454.8
E01030381,523.0,527.2
E01030382,433.9,433.5
E01030383,230.1,3941.6
E01030384,66.6,2157.9
E01030385,510.3,556.3
E01030392,325.9,327.5
E01030393,592.4,786.0
E01030394,986.8,1489.1
E01030395,5.1,175.7
E01030396,2000.9,1998.8
E01030398,617.7,3652.6
E01030399,132.5,263.4
E01030400,128.4,718.2
E01030401,5861.7,9734.3
E01030402,2528.1,5503.6
E01030404,198.6,782.6
E01030405,7989.6,12278.3
E01030413,222.5,105.7
E01030415,462.7,1259.0
E01030416,296.8,1036.4
E01030417,3055.0,2050.9
E01030418,8125.9,6800.3
E01030419,140.0,3026.4
E01030420,599.1,869.9
E01030421,1106.6,1811.2
E01030422,491.9,1495.1
E01030423,633.4,1131.2
E01030424,672.3,145.0
E01030425,39.0,763.3
E01030426,2116.1,901.7
E01030427,295.0,363.6
E01030428,313.4,160.0
E01030429,155.0,29.3
E01030431,250.3,0
E01030433,476.1,0
E01030434,3271.4,3573.9
E01030435,158.2,258.9
E01030436,573.7,1158.7
E01030438,4303.3,4955.4
E01030439,1116.2,2262.2
E01030440,4490.3,7914.4
E01030441,6620.0,10055.2
E01030442,4295.5,6128.6
E01030443,346.4,435.6
E01030446,3841.7,11330.6
E01030448,2527.3,974.8
E01030449,286.4,255.7
E01030450,487.7,1584.4
E01030452,996.9,1304.6
E01030454,3119.9,8636.6
E01030455,206.1,214.7
E01030456,2790.1,3892.1
E01030458,2715.8,14519.6
E01030459,166.4,541.9
E01030460,503.9,1026.7
E01030461,1843.2,3232.3
E01030462,225.7,273.1
E01030463,182.9,184.8
E01030464,18.2,18.2
E01030466,2060.6,2618.9
E01030467,47.3,101.2
E01030468,604.7,1293.1
E01030470,2076.8,2227.8
E01030471,3002.3,4853.5
E01030472,19773.0,23312.3
E01030473,5354.4,3753.4
E01030474,1387.4,358.1
E01030475,1706.5,4757.7
E01030477,1013.0,1062.7
E01030478,15007.4,15836.3
E01030479,86.5,0
E01030480,4603.8,5156.9
E01030481,0.8,1.0
E01030482,627.0,719.4
E01030483,39.3,164.0
E01030484,2844.1,4791.1
E01030487,301.5,96.3
E01030488,35.7,36.6
E01030490,24071.5,33182.9
E01030491,17718.5,23764.7
E01030492,25093.6,55465.3
E01030493,392.3,247.5
E01030495,728.2,138.6
E01030496,515.1,517.7
E01030497,34.2,37.1
E01030498,207.3,187.9
E01030499,1817.7,2020.9
E01030500,1976.2,1970.2
E01030501,9829.7,9623.9
E01030503,5152.2,5609.8
E01030504,2309.4,2116.2
E01030505,607.5,671.1
E01030506,427.7,1057.5
E01030507,6006.0,8513.9
E01030508,241.0,6847.6
E01030512,184.0,178.0
E01030514,103.2,103.2
E01030515,2607.1,4084.8
E01030516,10.3,0
E01030520,3.2,0
E01030521,4088.0,2551.1
E01030523,507.7,571.6
E01030524,12865.3,15041.8
E01030525,2697.1,2916.2
E01030527,6528.8,6858.5
E01030528,7955.7,5960.1
E01030529,11898.0,8115.7
E01030530,8797.3,4185.1
E01030531,6172.4,4911.0
E01030533,686.8,1027.0
E01030534,282.2,204.0
E01030537,314.3,314.3
E01030538,17.5,12.0
E01030540,5513.4,6742.1
E01030543,620.4,663.8
E01030544,6950.3,7865.3
E01030548,119.6,776.9
E01030551,205.7,0
E01030553,726.2,538.9
E01030554,1801.6,5866.1
E01030555,45870.9,73878.3
E01030556,8567.4,21014.0
E01030557,14026.8,10597.6
E01030558,9394.9,11548.9
E01030560,41.1,0
E01030561,113.0,257.5
E01030563,5757.9,5969.0
E01030565,1074.8,1492.6
E01030567,1285.1,2757.3
E01030568,136.8,208.9
E01030569,152.9,1040.1
E01030570,2167.7,2830.3
E01030571,716.1,1332.7
E01030572,375.9,435.3
E01030577,289.7,289.7
E01030578,230.2,230.2
E01030580,143.0,281.1
E01030581,890.0,2141.3
E01030582,1.5,0
E01030583,3878.8,4324.1
E01030589,647.9,788.2
E01030590,3445.2,4260.6
E01030591,397.3,1351.4
E01030592,3651.9,4816.7
E01030594,155.4,133.0
E01030598,622.4,1958.8
E01030600,793.4,770.7
E01030603,33.7,33.2
E01030604,698.2,2031.9
E01030607,122.3,582.5
E01030612,1712.9,699.4
E01030615,262.3,530.5
E01030616,5.2,360.9
E01030621,30.2,368.7
E01030623,2357.9,4882.7
E01030624,24.5,283.8
E01030625,3621.5,3628.4
E01030626,2949.3,3650.1
E01030628,840.3,2399.9
E01030629,885.2,895.0
E01030633,203.4,290.1
E01030635,2632.5,2529.9
E01030637,1016.3,1015.8
E01030639,21272.3,34920.7
E01030644,501.7,1016.3
E01030649,347.7,1411.8
E01030651,372.9,1263.2
E01030652,15.3,520.5
E01030658,468.3,2074.8
E01030664,140.9,662.4
E01030665,292.6,1002.9
E01030666,243.7,1665.7
E01030668,1308.3,2333.4
E01030669,22.8,723.9
E01030672,390.6,1848.9
E01030673,275.2,1265.5
E01030679,293.3,5356.3
E01030684,179.4,175.6
E01030685,266.6,1528.4
E01030686,238.5,2240.8
E01030689,1146.5,1367.1
E01030690,550.6,457.7
E01030692,1539.6,6930.7
E01030709,67.0,863.3
E01030711,53.7,184.0
E01030736,120.2,1949.9
E01030747,657.7,4114.9
E01030758,0.2,2.5
E01030759,6.1,108.2
E01030760,8142.8,11634.1
E01030761,2160.8,4216.0
E01030762,304.7,968.1
E01030763,14118.4,13649.2
E01030764,1328.0,840.0
E01030765,195.1,174.8
E01030766,621.4,887.8
E01030767,36.0,88.2
E01030768,1235.2,1218.6
E01030769,314.9,1809.7
E01030771,39.9,0.1
E01030772,606.8,880.7
E01030773,498.7,464.3
E01030774,75.4,505.5
E01030779,122.6,147.8
E01030780,3974.9,3157.1
E01030781,173.9,297.8
E01030783,229.5,2058.4
E01030784,4119.7,6447.3
E01030788,307.0,1433.5
E01030792,296.8,426.4
E01030803,777.6,1229.5
E01030806,1746.3,1944.5
E01030807,764.9,944.2
E01030808,800.8,1479.0
E01030809,2383.9,1100.7
E01030811,1039.1,1097.5
E01030812,18333.9,13390.8
E01030813,568.6,523.2
E01030814,917.6,1741.3
E01030815,8448.1,6013.9
E01030816,2754.1,6976.4
E01030817,6670.8,5789.5
E01030818,111.0,111.0
E01030819,1858.2,1244.3
E01030820,1294.4,2502.2
E01030821,4.7,611.7
E01030822,3318.7,9361.2
E01030823,1.4,835.4
E01030825,3475.5,5399.6
E01030827,3402.8,2723.2
E01030828,3788.1,4767.7
E01030830,1028.4,1143.6
E01030831,1750.0,2251.9
E01030832,3850.5,9551.6
E01030837,1567.5,1849.7
E01030838,2296.2,3318.9
E01030839,419.6,1091.3
E01030841,37.9,37.9
E01030843,664.8,804.4
E01030852,10180.7,17605.3
E01030853,173.1,0.0
E01030854,1654.2,2365.0
E01030856,641.1,1255.0
E01030861,8195.2,7049.6
E01030862,8672.7,21846.8
E01030863,5949.1,12366.3
E01030864,21152.9,23482.0
E01030865,7185.3,6599.9
E01030866,2341.0,2188.1
E01030867,1415.0,17360.5
E01030869,6604.3,6172.1
E01030871,1092.7,2272.1
E01030874,1011.7,2104.8
E01030875,3643.0,3719.8
E01030876,6611.4,5456.4
E01030877,9311.0,8678.1
E01030878,2763.5,9992.0
E01030879,41864.2,45748.8
E01030880,8520.4,18292.3
E01030881,437.8,1486.8
E01030884,431.9,114.6
E01030885,882.2,418.4
E01030886,90.8,331.5
E01030888,160.5,650.1
E01030889,63.1,469.1
E01030892,165.8,274.2
E01030893,1042.8,1251.6
E01030894,2586.5,2126.8
E01030895,337.0,449.2
E01030898,108.7,1001.9
E01030899,1079.7,57.9
E01030900,386.8,354.2
E01030902,290.5,2551.0
E01030903,91.0,611.0
E01030905,65.7,382.8
E01030906,1.6,217.2
E01030907,362.5,240.2
E01030908,22349.8,26800.1
E01030909,205.1,3973.8
E01030910,378.1,1379.4
E01030914,1110.3,678.1
E01030916,112.5,1489.6
E01030917,5.6,5.6
E01030919,651.1,807.9
E01030920,706.2,617.9
E01030921,1632.2,2796.1
E01030922,1032.4,1012.1
E01030923,131.6,0
E01030924,17.0,0
E01030925,14.2,14.2
E01030929,6346.5,10642.6
E01030930,1688.3,1059.6
E01030932,3919.6,4041.6
E01030933,240.6,219.1
E01030934,707.6,1264.7
E01030935,355.9,16.2
E01030937,3770.7,1559.8
E01030939,3767.7,1045.9
E01030940,12147.4,28068.1
E01030941,3316.8,881.1
E01030942,15345.3,18938.8
E01030944,996.2,2719.4
E01030945,188.5,1429.1
E01030946,3.0,1304.8
E01030951,3448.5,1431.0
E01030953,620.1,1143.0
E01030954,290.8,1063.7
E01030955,6.0,506.8
E01030956,465.8,165.7
E01030957,75.6,147.0
E01030958,599.3,605.9
E01030959,750.4,136.5
E01030960,121.4,1071.7
E01030961,76.6,757.4
E01030962,156.5,1498.3
E01030965,417.0,3345.0
E01030967,466.9,432.4
E01030970,15.9,1230.6
E01030971,71.2,1585.5
E01030972,287.0,543.3
E01030975,2997.1,3359.0
E01030976,28.4,92.4
E01030977,44.4,268.2
E01030978,48.1,34.7
E01030979,796.5,2260.7
E01030987,4843.2,6038.7
E01030988,12.9,568.6
E01030990,1.1,1756.5
E01030991,1709.6,2329.6
E01030993,191.5,329.8
E01030994,434.6,344.1
E01031000,111.3,2601.8
E01031009,577.0,1652.1
E01031015,66.9,4719.9
E01031018,2001.8,1981.9
E01031019,125.8,128.9
E01031020,49.9,914.1
E01031023,4000.5,5315.5
E01031024,8497.6,14230.3
E01031030,696.0,4030.1
E01031033,19.6,47.6
E01031034,48.8,48.1
E01031035,1795.1,1276.9
E01031036,843.1,1046.0
E01031038,1701.5,1752.2
E01031040,322.4,1122.9
E01031041,101.7,87.3
E01031042,113.0,224.0
E01031043,949.4,2830.1
E01031044,173.6,63.5
E01031045,1116.7,28.2
E01031046,85.5,753.1
E01031047,239.2,0
E01031049,73.7,757.1
